ticket-reference_id;product-reference_id;quantity;price;variation_id
387;37;3;49.67;9
387;6;2;98.59;7
387;45;5;48.86;10
387;21;3;5.34;4
387;11;2;12.51;6
388;49;5;7.7;7
388;33;3;53.67;0
388;37;4;64.65;3
389;21;1;23.78;1
389;42;4;80.83;2
390;42;1;69.78;7
390;23;4;74.09;2
390;31;3;85.77;7
390;18;4;28.42;4
391;29;4;54.55;6
391;39;3;55.2;8
391;30;5;72.88;6
391;3;1;30.72;10
391;9;1;89.17;0
392;23;4;96.17;2
393;15;2;16.44;6
394;38;5;29.05;5
395;15;2;7.41;8
396;11;5;74.85;4
397;1;5;13.38;9
397;28;1;32.47;2
397;33;5;61.7;9
397;47;3;6.02;6
398;6;3;46.23;8
399;40;2;19.0;10
400;24;4;70.68;10
400;25;4;77.05;1
400;42;5;78.48;7
401;46;2;14.49;0
401;31;1;55.64;9
401;9;3;14.32;2
401;26;5;52.01;4
402;11;4;82.03;2
402;3;1;56.27;5
402;3;3;17.96;6
403;35;2;15.66;0
404;32;1;62.41;4
405;42;4;61.06;9
405;19;1;96.56;8
405;39;5;20.94;5
405;24;3;26.55;4
406;8;4;86.01;7
406;23;2;75.13;7
406;23;4;47.55;8
406;48;2;34.8;10
406;15;1;71.21;4
407;45;4;98.15;5
407;21;5;98.13;10
408;19;2;56.36;8
409;25;1;94.36;10
409;17;2;18.1;5
409;4;1;46.31;5
409;41;5;32.36;2
410;50;2;57.13;0
410;22;3;46.61;2
410;27;5;70.36;0
411;4;4;13.87;4
411;13;1;22.8;5
412;24;4;76.33;7
412;32;2;64.83;6
412;29;2;77.24;0
413;17;2;91.63;10
413;30;4;6.4;8
414;21;5;64.88;7
414;46;5;63.03;10
414;42;4;13.93;0
415;30;1;71.51;5
416;6;2;53.42;4
416;17;3;45.45;0
417;40;1;50.33;3
417;8;5;17.06;10
417;31;4;93.94;7
417;17;1;17.52;3
417;47;2;14.2;3
418;48;3;68.2;10
418;48;3;78.45;9
418;42;3;54.74;9
418;20;4;83.93;5
419;23;5;74.99;4
419;50;1;50.7;5
419;9;4;17.97;3
419;20;1;78.07;7
420;47;5;33.51;10
420;7;3;60.31;4
421;31;5;27.9;0
421;19;2;17.25;7
421;23;4;22.8;9
421;29;2;47.06;10
422;30;2;45.83;2
422;19;1;80.08;1
422;49;1;31.61;0
422;18;5;78.89;4
422;20;3;86.55;6
423;1;2;48.51;5
423;24;1;90.38;3
423;39;3;67.78;3
423;44;3;77.94;1
423;44;1;81.44;5
424;26;4;48.31;1
424;43;4;10.81;7
425;17;4;37.11;3
425;22;2;61.39;4
425;44;3;55.96;3
425;9;5;20.09;0
425;23;4;95.34;6
426;31;1;95.7;3
427;28;3;26.54;9
427;3;1;16.28;5
427;18;2;37.7;10
428;26;2;57.4;8
428;49;1;41.83;5
428;3;3;63.37;6
428;35;3;5.94;8
429;4;2;54.68;7
429;5;5;56.04;5
430;12;4;36.61;4
431;41;2;58.92;9
432;9;1;24.28;3
432;44;1;47.94;9
433;11;1;76.97;5
433;35;4;51.53;3
433;3;5;25.83;3
433;32;2;98.19;0
433;18;4;54.89;4
434;31;2;76.02;1
434;22;2;59.07;10
434;10;2;16.44;6
435;24;5;8.57;8
435;9;5;46.66;8
435;4;1;17.75;7
435;8;5;98.9;1
435;12;2;80.83;0
436;15;2;69.06;6
436;49;3;58.03;8
437;14;1;63.0;6
437;19;1;5.23;7
437;7;4;6.88;3
437;37;1;70.85;5
437;2;3;17.9;2
438;38;1;51.19;10
438;14;3;35.07;1
438;27;5;63.64;9
438;45;5;86.48;8
439;1;1;27.64;9
439;43;3;83.91;5
439;32;2;20.62;1
439;14;3;7.39;5
440;28;1;12.54;0
440;27;5;88.6;0
440;7;4;19.64;5
441;2;3;76.16;7
442;23;5;95.01;10
442;45;1;77.49;3
443;4;2;78.61;0
444;13;4;53.41;9
445;17;2;91.6;8
445;47;2;30.05;6
445;22;4;76.47;7
445;25;4;88.58;8
445;37;3;77.24;5
446;22;4;12.57;3
446;39;1;60.22;1
447;8;2;15.65;4
447;34;5;33.3;7
447;8;5;22.69;6
447;47;3;71.6;10
448;49;5;46.85;8
449;44;4;21.4;7
449;15;4;46.02;7
449;46;3;95.57;4
449;26;1;51.26;6
450;27;5;11.98;9
451;5;1;26.57;4
451;44;5;10.27;3
452;9;2;63.28;1
452;40;1;31.9;10
452;4;2;24.84;7
452;37;4;46.2;2
452;22;3;35.64;3
453;26;4;81.44;6
454;19;3;54.31;8
454;7;1;93.45;8
454;17;5;61.4;10
454;44;4;58.8;0
454;39;1;70.62;10
455;36;4;95.21;5
455;6;4;10.6;8
455;35;4;10.68;5
455;9;5;37.92;1
456;4;3;95.78;5
456;30;5;13.9;9
456;50;3;62.67;8
456;24;4;17.96;5
456;29;2;31.44;5
457;23;1;96.4;8
457;29;4;47.29;3
457;7;3;93.5;1
457;50;3;6.42;10
457;30;5;10.53;7
458;45;1;97.25;1
458;38;5;20.26;1
458;25;4;62.01;10
458;16;2;91.2;1
458;2;1;58.81;1
459;23;3;43.22;3
459;32;1;95.51;4
459;13;2;72.01;8
460;10;5;82.71;1
461;33;2;77.21;7
461;15;4;11.45;4
461;42;1;67.86;3
462;44;2;98.84;2
462;30;1;27.41;10
462;34;5;63.0;4
462;7;3;72.11;0
463;10;3;57.63;4
463;13;1;94.62;3
463;48;1;49.28;3
464;11;5;72.86;7
464;13;1;14.78;6
464;7;5;8.85;8
464;25;2;66.17;10
465;15;1;45.09;4
465;29;1;64.64;8
465;21;4;64.49;6
465;49;3;66.05;5
465;49;5;77.8;6
466;29;3;68.17;8
466;3;3;48.95;9
467;23;5;6.38;9
467;15;3;11.37;9
467;32;4;54.67;8
467;21;1;5.66;3
468;27;2;76.09;5
468;23;3;37.89;3
468;13;2;19.24;1
468;1;1;42.79;7
469;14;1;6.21;1
469;33;5;21.07;6
470;35;2;40.14;1
470;38;1;9.15;1
470;10;4;52.5;4
471;50;3;41.23;7
471;27;5;27.41;6
472;25;2;48.47;1
472;11;3;89.75;6
472;39;2;76.6;1
473;47;2;59.72;7
474;11;4;75.1;4
474;9;5;83.46;6
474;35;2;90.51;1
475;25;2;37.16;6
475;4;2;72.35;9
475;40;4;56.15;4
476;41;2;81.62;6
476;15;1;36.1;4
476;31;2;53.91;1
477;21;2;50.91;0
477;20;3;42.92;3
478;45;5;54.05;0
478;41;4;31.27;1
479;37;3;82.6;4
479;31;1;50.96;8
479;33;1;65.2;3
479;46;5;91.06;2
479;38;5;67.73;6
480;38;2;87.99;2
480;17;3;85.66;7
481;13;2;6.76;10
481;27;5;67.84;3
481;7;3;67.32;2
481;13;1;68.18;7
482;31;1;28.92;8
482;23;2;76.45;8
482;36;5;70.17;0
482;6;2;79.51;9
483;12;1;24.83;8
483;4;2;96.72;3
483;18;2;99.66;1
483;46;2;24.53;3
484;19;1;84.62;8
484;30;5;96.54;9
484;44;4;25.63;6
485;1;1;25.04;9
485;45;1;18.49;10
485;29;4;41.99;1
485;19;1;10.95;10
485;25;5;31.46;0
486;49;2;91.6;8
486;37;3;61.93;9
486;9;5;44.26;0
486;9;5;69.89;8
486;15;3;34.46;10
487;26;5;5.65;4
487;26;2;53.08;10
488;19;2;91.26;10
488;25;5;18.08;7
489;40;5;49.38;8
489;33;3;7.22;8
490;6;3;82.03;0
491;11;4;23.78;0
492;50;1;57.89;3
492;20;5;53.72;6
493;24;1;37.94;8
493;29;5;85.36;4
493;35;2;63.14;0
493;24;5;69.61;5
493;43;4;17.21;6
494;49;1;81.31;2
495;40;2;95.67;7
495;50;5;20.41;0
495;39;2;30.78;3
495;24;4;34.1;1
496;49;4;12.63;4
496;5;4;11.36;6
496;37;4;75.81;10
496;2;4;23.73;6
497;31;2;54.58;1
498;11;2;58.53;5
498;43;2;31.93;0
498;31;4;99.99;7
498;25;1;41.95;5
498;18;3;23.32;2
499;24;3;15.29;6
499;32;1;26.68;1
499;2;2;96.83;9
500;11;5;74.05;2
500;4;5;82.74;5
500;13;1;75.47;9
501;28;4;70.14;10
501;25;5;54.54;5
501;45;5;66.28;6
502;20;3;19.18;2
502;50;2;22.54;10
502;21;4;90.68;3
502;31;4;22.08;10
503;24;5;36.03;1
503;28;3;43.72;8
504;31;1;39.7;4
504;13;2;42.75;0
504;3;3;38.64;0
505;2;4;42.42;3
505;38;5;23.51;8
506;41;5;82.81;3
506;8;3;93.0;2
506;44;3;76.66;6
507;22;1;64.03;2
507;28;4;30.31;0
508;39;1;92.23;2
508;18;2;58.19;3
508;27;5;49.21;7
508;7;2;9.89;9
509;11;1;19.13;8
509;22;5;61.03;8
510;9;5;30.11;2
510;23;2;29.39;10
510;39;1;30.34;5
510;44;4;52.26;2
510;12;4;92.52;1
511;39;1;94.53;6
511;35;4;38.43;6
511;46;4;76.15;9
511;49;3;45.08;6
512;10;4;7.04;4
513;37;5;7.69;5
513;30;2;11.92;2
513;12;5;73.72;10
514;6;4;53.35;2
514;37;2;69.58;7
514;24;3;87.35;1
514;23;4;50.56;1
514;7;4;51.34;10
515;49;3;20.85;1
515;43;4;26.09;3
515;26;4;8.71;6
515;30;4;49.32;9
515;6;1;13.5;5
516;38;4;44.75;3
516;48;3;75.08;10
516;36;4;40.42;1
516;26;3;40.05;7
516;41;1;47.26;10
517;48;4;82.76;0
518;50;1;63.05;1
518;21;2;69.4;6
518;25;2;68.28;4
518;42;2;10.88;5
518;31;3;35.07;2
519;22;5;5.89;6
520;39;5;79.2;8
520;35;2;92.95;6
520;23;5;59.32;9
520;12;5;67.64;6
521;14;2;99.54;4
521;16;5;45.0;10
521;42;1;60.47;1
522;10;5;33.06;6
522;35;3;46.84;3
522;21;3;11.11;10
522;47;2;69.41;8
522;36;5;13.31;7
523;44;2;30.25;0
523;38;1;63.49;0
523;3;4;73.41;1
523;10;1;8.04;1
524;9;2;79.1;8
524;8;5;31.36;2
524;25;5;80.19;0
524;14;5;24.02;10
525;21;5;17.55;4
525;12;2;53.38;1
525;14;1;56.81;8
526;39;5;58.91;6
527;46;1;19.87;9
528;50;1;61.82;6
528;24;3;50.39;10
528;30;4;89.19;7
528;6;1;76.71;1
529;47;4;82.29;6
529;3;5;35.17;9
530;45;5;87.4;7
530;40;1;17.45;5
530;2;2;13.32;3
530;25;1;73.9;1
531;44;5;35.06;8
531;23;1;33.97;6
531;22;1;80.5;1
532;19;5;15.91;4
532;12;4;82.22;8
532;46;5;21.87;7
532;16;5;82.45;5
532;48;4;36.17;5
533;8;2;81.69;4
533;47;2;13.59;3
533;43;4;64.15;6
533;44;1;30.59;0
533;39;2;41.58;8
534;7;2;38.67;1
534;6;1;89.67;6
534;12;1;59.14;2
535;1;4;29.98;2
535;50;2;42.26;7
535;18;4;89.48;4
536;50;3;48.06;2
536;50;2;58.65;5
536;25;5;47.45;1
536;30;2;40.32;8
536;49;3;70.71;9
537;16;2;62.8;4
538;23;3;83.22;4
538;17;5;39.34;7
538;6;4;65.92;9
539;7;3;34.77;7
539;9;1;74.58;6
539;25;5;47.17;2
539;5;1;40.1;4
540;22;2;75.39;8
540;9;5;82.65;1
540;29;4;53.72;10
540;46;4;52.64;1
541;15;3;99.44;10
541;36;5;71.95;4
541;41;3;51.29;0
541;6;1;5.7;6
542;16;2;86.11;6
542;14;3;30.93;9
542;50;2;22.52;9
543;17;2;81.21;7
543;43;3;19.68;8
543;29;3;75.8;3
543;44;4;15.92;0
544;24;2;91.53;0
544;35;4;22.25;3
544;40;5;57.22;9
545;29;3;46.38;8
545;40;4;34.45;10
545;47;2;18.47;0
546;11;2;39.06;0
546;4;2;41.78;0
547;25;4;72.61;9
547;16;4;40.21;8
547;30;1;43.42;0
548;23;2;50.08;8
548;39;3;47.76;4
549;40;1;7.17;3
549;25;4;69.67;1
549;11;2;42.14;4
549;9;4;81.29;10
550;36;3;44.6;4
550;23;3;91.54;6
550;50;1;37.53;2
550;19;5;59.67;8
550;27;5;6.11;2
551;27;1;51.58;9
551;13;4;63.63;6
552;44;3;58.27;2
552;32;5;58.73;2
552;22;3;80.07;3
552;1;1;18.26;10
552;35;1;27.52;7
553;39;1;35.27;10
553;2;2;88.82;6
553;27;5;12.9;4
553;42;4;16.32;2
554;28;4;29.97;2
555;5;3;90.91;5
555;5;1;57.32;6
555;2;3;71.15;4
556;49;4;46.29;6
557;34;5;75.25;10
557;39;1;67.25;4
557;39;4;90.21;5
557;8;4;17.64;7
557;45;3;45.22;3
558;50;4;23.68;8
558;42;2;99.71;7
558;10;3;74.34;10
558;28;4;51.8;7
559;48;1;86.54;9
560;44;3;92.94;6
560;21;2;94.7;0
560;28;1;89.23;10
561;26;4;68.84;7
561;26;3;7.73;7
561;44;5;98.22;1
561;31;1;99.12;1
561;30;4;82.72;1
562;37;2;73.57;5
563;30;1;62.84;7
563;26;2;66.4;7
563;42;5;8.02;5
563;42;3;83.95;5
564;4;2;84.75;9
565;26;2;82.25;4
565;50;2;15.28;2
566;14;4;34.57;9
566;5;5;61.69;6
566;8;3;11.89;9
566;32;2;66.34;9
566;33;2;28.03;3
567;37;5;37.4;3
568;31;1;18.21;2
568;5;4;54.95;7
569;28;1;72.08;1
570;11;4;61.75;3
570;1;4;33.63;0
570;6;5;53.13;5
570;39;4;98.69;10
570;15;4;48.29;6
571;33;4;48.18;10
571;1;4;42.36;3
572;35;1;33.35;0
572;12;2;17.69;7
572;9;5;12.45;2
572;28;3;60.71;10
572;47;5;57.47;0
573;2;1;45.51;5
573;15;2;59.0;4
574;10;2;66.24;8
574;46;4;78.15;2
574;8;4;79.07;4
575;27;5;49.57;1
575;28;1;41.96;0
575;47;5;15.2;10
575;11;5;68.33;1
576;19;3;87.9;4
577;17;5;88.31;1
577;48;2;61.88;5
577;23;2;70.19;5
577;9;2;80.6;10
578;13;4;5.16;3
578;15;2;68.72;5
579;29;2;40.27;8
579;38;2;52.26;2
579;28;2;18.52;10
579;21;3;13.53;5
579;26;4;56.99;10
580;3;1;42.93;5
580;1;2;8.12;2
580;2;2;76.64;10
580;5;5;71.54;7
581;38;5;51.57;7
581;4;1;27.17;6
581;6;3;20.6;2
581;16;5;29.71;8
582;17;3;13.95;0
582;36;1;66.11;2
583;6;2;30.3;6
583;32;1;98.71;1
583;19;4;31.95;2
583;46;2;84.92;5
583;19;3;28.8;2
584;18;5;91.01;10
584;2;2;57.27;1
585;50;5;62.41;8
585;23;5;25.46;5
585;11;1;10.56;1
585;14;1;73.77;4
585;7;1;19.22;8
586;37;3;84.06;4
586;23;3;41.96;0
587;44;1;93.95;5
588;25;4;39.69;0
589;19;1;8.82;0
589;5;3;91.69;10
589;15;4;22.7;1
590;14;3;35.76;3
591;47;3;54.2;3
592;18;4;17.16;6
592;8;1;31.06;8
592;17;5;63.99;0
592;37;4;46.51;4
593;32;4;46.94;2
593;14;1;83.04;0
593;38;2;42.47;9
593;5;4;40.93;0
593;33;2;40.56;5
594;48;3;75.48;3
594;43;1;31.37;6
594;36;1;7.11;5
594;23;4;69.98;5
595;7;2;80.95;10
595;40;4;78.87;7
595;36;3;25.69;3
595;10;1;12.55;9
596;13;1;14.04;4
596;16;5;39.6;4
597;36;3;22.06;4
598;28;3;69.49;0
599;37;5;68.23;6
599;29;5;74.39;9
599;12;2;67.36;3
599;5;1;82.14;2
600;28;4;47.55;8
601;8;1;44.22;9
601;3;3;95.7;9
601;32;4;42.95;0
601;35;1;64.5;4
601;41;1;48.38;9
602;6;1;63.9;10
602;17;5;42.13;3
602;40;5;72.89;9
602;3;4;94.62;0
602;36;5;79.14;10
603;8;1;29.61;0
603;7;3;27.9;2
603;22;4;31.73;1
603;3;2;9.66;4
604;18;4;46.44;1
604;20;5;32.07;1
604;34;1;87.59;0
604;8;5;13.45;0
605;34;3;30.77;3
605;13;3;42.08;2
606;45;1;11.78;0
606;9;5;14.43;6
606;42;1;88.36;2
607;5;2;61.81;8
607;20;1;50.21;7
607;27;4;59.23;9
607;30;5;78.48;8
608;38;2;76.11;2
608;28;1;35.45;3
608;14;3;53.86;1
609;40;4;39.69;3
610;35;3;12.59;10
611;20;2;63.97;2
611;17;3;20.55;6
611;17;1;77.99;0
611;13;5;41.12;9
611;36;2;11.54;8
612;47;4;33.18;9
612;49;4;83.94;5
612;12;3;90.19;7
612;6;2;50.32;10
612;23;4;14.9;6
613;38;5;23.09;0
613;2;1;60.34;10
613;43;4;94.25;3
613;34;1;10.01;5
613;15;1;73.48;7
614;33;3;59.33;8
614;47;5;94.43;0
614;32;4;40.98;6
615;42;1;20.36;2
615;37;5;56.94;9
615;32;2;45.64;9
616;20;5;63.4;1
616;39;3;47.96;5
617;35;4;35.96;1
617;15;5;33.27;3
617;27;4;94.87;5
617;29;2;99.93;1
617;15;5;42.01;8
618;20;1;50.44;2
618;22;1;76.53;9
618;27;3;47.75;0
618;30;3;54.5;4
618;40;4;7.11;5
619;10;4;66.01;6
619;9;1;44.51;10
619;18;1;63.1;1
619;35;4;18.17;3
619;48;1;47.67;4
620;2;1;7.62;1
620;42;1;24.83;6
620;17;5;52.22;8
620;46;2;42.22;3
621;47;5;44.26;0
622;28;3;47.86;3
622;28;2;9.26;9
622;17;3;38.53;1
622;29;3;62.02;8
623;25;4;7.31;0
623;22;5;58.58;4
624;10;2;63.44;5
624;41;4;86.84;6
624;28;1;32.43;5
624;38;2;7.6;1
624;20;3;84.17;10
625;13;4;76.65;2
625;33;2;21.76;1
625;46;2;56.77;6
626;21;1;18.41;10
626;11;1;34.76;5
626;49;4;88.34;8
626;5;3;64.89;0
627;22;2;61.38;4
627;34;2;88.93;7
627;16;1;54.11;0
627;18;3;34.27;8
628;39;1;41.6;5
628;4;2;83.9;1
628;9;3;62.13;3
628;39;5;47.31;10
628;35;5;66.86;4
629;17;5;66.36;3
629;2;1;56.36;6
629;25;4;94.74;9
629;10;1;76.79;0
629;23;2;84.24;7
630;43;5;77.74;6
630;13;2;15.51;3
630;35;1;41.18;1
630;45;3;98.75;3
631;39;4;29.4;6
631;49;3;56.84;1
631;45;3;43.51;5
632;14;1;79.2;6
632;13;2;55.33;2
632;37;1;94.88;3
632;43;5;30.36;9
633;39;5;39.85;5
634;7;2;47.35;7
634;27;3;75.51;7
635;41;1;74.82;5
635;12;2;45.5;3
635;1;4;73.8;9
635;5;3;98.26;3
636;40;2;17.86;9
637;11;3;74.82;0
637;39;5;75.66;5
637;22;5;42.47;1
637;11;2;39.34;1
637;13;1;55.1;9
638;11;3;76.55;7
638;18;2;64.9;6
638;37;3;10.65;1
639;13;3;16.73;3
639;8;2;76.98;10
639;45;1;67.76;10
639;33;1;43.0;7
639;49;2;74.33;5
640;48;2;72.64;7
640;16;4;48.55;5
640;32;3;78.76;9
641;12;3;10.01;2
641;29;5;50.07;2
641;14;5;85.52;3
641;13;4;70.9;9
642;24;5;65.02;6
643;48;3;77.27;1
644;4;3;35.15;9
644;37;5;19.29;9
644;32;3;48.63;8
644;37;2;82.24;6
644;5;5;70.73;5
645;50;5;65.79;7
646;31;4;13.56;8
646;47;2;16.3;2
646;31;4;33.69;2
646;27;3;42.45;3
647;2;5;72.46;3
647;29;3;96.13;5
647;37;5;67.46;2
648;32;4;77.75;8
648;50;1;31.25;10
648;19;4;15.02;2
649;46;2;68.03;8
649;41;3;57.17;5
650;27;5;49.73;4
650;1;5;71.13;3
650;50;3;43.35;7
650;15;2;64.84;1
650;24;5;7.01;2
651;5;5;67.09;1
651;45;4;86.81;1
651;3;3;60.61;6
651;41;1;15.72;2
651;42;5;88.47;8
652;42;5;30.54;7
652;35;3;55.45;10
653;41;2;38.4;10
653;47;4;18.81;4
653;39;3;51.46;3
654;39;4;24.04;0
654;14;5;13.34;9
654;31;2;27.4;7
655;43;1;38.59;10
656;3;5;38.92;10
657;47;5;56.57;10
657;50;4;13.4;0
657;16;4;59.96;1
657;37;5;45.09;9
658;34;4;94.53;9
658;1;1;47.27;9
658;20;5;12.48;2
658;18;3;32.07;5
658;29;5;20.87;6
659;16;5;21.85;10
659;11;2;84.77;1
660;47;4;63.67;0
660;18;3;19.11;3
660;45;1;24.04;6
661;14;5;51.43;1
661;15;4;69.68;6
661;30;1;28.87;1
662;6;4;25.9;0
662;49;5;45.77;3
662;12;1;43.73;3
662;27;2;84.21;3
663;47;5;83.78;6
663;6;5;43.98;2
663;35;2;15.61;0
664;14;2;43.62;10
664;7;2;64.27;10
664;16;1;33.63;2
664;10;3;29.11;4
664;26;2;13.95;5
665;37;5;5.45;5
665;32;3;71.13;7
665;4;2;32.12;7
665;31;1;34.62;9
666;7;5;26.22;9
666;12;3;86.73;2
666;49;1;99.13;0
666;49;1;82.7;3
666;19;4;13.45;4
667;50;5;10.61;4
668;5;1;59.77;3
668;19;3;78.12;0
669;22;3;86.46;4
669;28;2;12.2;5
669;33;3;40.77;7
670;41;4;36.54;6
670;5;5;60.78;0
670;3;2;19.94;2
670;37;2;79.02;6
671;40;2;41.05;3
671;45;4;14.1;2
671;5;5;47.82;3
672;37;1;23.56;2
672;38;3;67.52;2
672;23;3;84.75;1
672;4;2;67.65;0
673;28;4;67.47;2
673;27;5;37.39;3
673;21;1;96.88;5
673;16;5;33.47;8
674;3;1;63.14;7
674;19;1;60.29;6
675;24;3;28.2;2
675;32;3;77.9;1
676;43;2;74.24;10
676;26;5;35.73;2
676;48;3;8.03;3
677;33;4;84.98;6
678;28;1;84.68;4
678;28;5;64.51;6
679;40;1;98.86;1
679;15;3;94.73;5
679;32;3;64.27;7
679;50;2;75.63;7
680;28;1;94.44;3
681;11;2;17.87;4
681;24;2;92.68;1
682;32;2;14.75;1
682;7;1;22.02;8
682;5;5;29.9;8
682;31;3;69.7;1
683;49;5;32.76;3
683;18;5;57.26;6
683;22;2;77.09;1
683;31;1;25.15;8
684;40;4;94.42;3
684;15;3;79.05;6
684;4;4;27.44;3
685;13;2;61.19;9
685;2;3;99.19;4
686;15;4;13.61;6
686;5;1;6.24;4
686;40;5;90.04;1
687;26;3;31.26;5
687;45;2;29.64;7
687;48;3;23.79;7
687;2;5;32.02;7
688;18;5;21.1;1
688;16;2;25.23;9
688;25;1;57.98;6
688;21;5;36.6;6
689;41;4;78.92;6
689;35;4;94.24;4
689;6;4;6.58;3
689;39;2;49.93;9
690;42;3;97.3;4
690;29;4;15.26;8
691;38;1;47.46;10
691;29;3;76.14;0
691;26;5;46.84;2
691;22;4;68.67;8
692;27;3;8.09;3
692;38;5;98.2;3
692;46;2;44.09;5
692;48;5;14.11;5
693;18;1;6.45;3
693;6;5;76.04;1
693;32;2;45.97;10
694;15;4;98.08;5
694;16;4;8.91;5
694;36;5;44.51;4
694;7;4;43.39;1
694;14;4;46.72;7
695;33;3;88.13;2
695;13;5;24.86;4
695;20;3;39.6;0
696;7;2;96.38;4
696;47;1;65.1;5
696;13;3;59.18;3
696;33;4;55.5;6
696;46;3;43.96;6
697;14;1;9.99;6
697;45;5;39.82;6
697;44;4;88.18;5
697;16;5;63.29;0
698;23;1;44.12;2
698;5;2;89.41;9
698;27;4;28.74;9
699;5;2;84.18;0
699;48;4;81.88;1
699;37;5;67.45;3
699;29;2;59.36;1
699;28;1;68.81;9
700;28;4;66.24;5
701;25;2;23.96;8
701;29;3;84.47;2
701;31;4;53.02;4
702;31;4;34.51;10
702;43;4;40.74;7
702;19;3;76.55;9
703;32;1;54.83;1
703;8;3;66.82;7
703;50;5;21.55;2
703;24;1;6.94;10
704;24;4;77.16;1
704;44;2;84.98;7
704;16;5;77.8;8
704;39;2;15.08;9
704;16;1;78.98;4
705;40;5;17.69;9
705;9;1;62.95;10
705;24;2;56.81;0
705;31;5;69.23;4
705;21;2;87.46;10
706;29;2;31.39;2
706;6;5;99.3;2
706;42;3;51.08;2
707;32;2;81.33;0
707;13;2;87.86;8
707;42;1;21.94;0
708;32;5;90.88;2
708;21;1;10.4;6
708;5;2;96.19;9
708;32;4;71.15;9
708;7;1;39.44;3
709;10;5;45.37;10
709;24;1;31.77;4
709;12;3;18.09;6
709;43;3;40.68;7
709;42;2;84.17;5
710;36;2;35.5;7
710;25;5;10.54;8
710;10;4;83.54;10
710;37;1;83.27;5
710;29;1;74.36;5
711;47;2;52.32;5
711;11;2;98.97;0
711;8;1;38.13;9
711;43;5;7.47;0
712;36;2;76.37;2
712;37;2;91.1;4
712;38;5;88.36;3
712;15;3;33.93;8
712;46;4;88.08;10
713;39;5;30.69;1
713;11;4;67.17;1
713;49;2;46.63;8
713;42;3;68.2;10
713;10;3;13.64;9
714;3;1;63.29;0
714;20;5;39.58;4
715;14;1;7.14;7
715;40;3;28.62;10
716;29;3;12.61;1
716;31;1;56.57;1
717;17;4;98.62;1
717;19;2;48.39;3
717;11;3;69.49;3
717;37;2;97.56;7
718;25;1;17.79;6
719;39;4;6.28;2
719;3;3;83.18;4
719;21;2;12.37;5
719;21;1;91.32;4
720;43;3;98.54;2
720;33;2;23.53;5
720;22;4;17.74;7
721;1;1;75.39;1
721;36;2;71.31;0
721;36;5;43.13;5
721;6;1;97.39;3
722;20;2;87.03;0
722;27;1;12.16;4
723;14;3;27.45;4
723;26;4;38.97;1
723;41;4;61.16;6
723;42;5;60.88;0
724;49;2;98.51;7
724;4;2;78.49;9
725;49;4;33.56;4
725;10;3;18.2;4
725;28;1;17.37;3
725;35;3;37.19;1
725;9;5;65.44;4
726;27;3;56.38;9
727;44;3;61.73;1
727;14;3;27.42;6
728;48;1;49.34;6
728;35;3;60.43;10
728;49;2;77.97;6
728;7;1;35.56;2
729;4;3;33.87;6
729;9;2;60.41;7
729;15;2;89.32;10
729;2;3;42.15;3
730;30;1;9.16;9
730;35;2;67.54;3
730;17;4;64.48;3
730;3;2;68.04;2
731;44;1;29.81;0
731;29;2;97.87;3
731;10;4;14.06;8
731;40;1;50.73;9
731;35;4;28.14;10
732;32;4;97.13;10
732;8;2;55.69;10
732;36;4;51.39;4
733;18;4;42.34;5
733;44;2;6.77;1
734;48;3;99.8;1
735;49;5;44.82;4
736;23;4;65.73;2
737;9;2;96.03;3
737;35;4;98.15;6
737;9;5;29.15;2
737;3;1;19.33;6
738;20;3;42.29;2
739;18;3;53.19;4
739;30;4;91.41;2
740;1;1;13.62;4
740;47;3;48.96;4
740;37;5;9.95;2
740;23;5;11.87;10
741;22;4;74.15;4
741;40;3;91.48;1
742;43;4;13.17;9
742;38;2;68.84;3
742;41;3;88.95;0
742;28;3;7.03;1
742;27;2;92.34;4
743;25;1;49.73;3
743;23;3;18.61;8
743;2;2;11.25;5
744;18;2;34.04;5
744;48;1;27.54;2
744;38;4;21.45;5
744;20;3;79.46;6
745;38;3;98.6;5
745;32;4;98.8;9
745;24;1;87.93;0
745;46;3;11.46;1
746;30;5;33.47;4
746;47;4;17.84;7
746;36;5;75.72;1
746;50;4;5.71;9
747;46;5;48.5;6
747;20;1;33.45;3
747;9;5;81.09;2
748;50;5;55.26;7
749;21;1;16.94;5
749;43;4;18.47;8
749;17;1;7.56;1
749;37;1;37.67;8
749;14;2;72.5;4
750;35;1;80.39;8
750;22;2;57.48;7
751;24;2;21.24;3
751;42;2;98.88;10
751;46;5;57.58;1
751;50;4;60.06;0
751;6;1;87.23;4
752;35;2;88.39;7
752;47;1;12.1;9
753;16;1;35.6;0
753;24;4;38.59;2
754;14;2;84.49;8
754;10;2;25.42;4
754;35;3;81.39;8
754;28;5;56.15;0
754;40;1;88.05;8
755;27;4;20.31;10
755;5;2;78.43;1
756;15;4;37.86;7
756;40;1;63.69;1
756;27;1;49.36;10
756;37;2;85.35;10
756;45;4;75.49;6
757;5;3;53.21;6
757;5;1;29.9;0
758;3;3;37.53;4
758;2;2;91.54;7
758;46;4;25.04;10
758;44;4;84.02;7
758;8;1;46.81;10
759;38;3;21.46;2
759;27;3;30.84;7
760;11;3;97.81;10
760;49;3;40.69;7
760;36;3;92.29;0
760;30;2;30.4;3
